GEOCODE,ID,COD_SET_ZON,COD_QDR_ZON,COD_LOG_ZON,COD_CNDM_ZON,COD_LOTE_ZON,SGL_SUBP_EDIC,SGL_DSTR_EDIC,COD_TSTD_ZON,IND_VRFC_EDIC,IND_EXCL_INCL_CRGA,SGL_ZONA_01_ZON,COD_PRMR_01_ZON,SGL_LNDR_01_ZON,COD_TIP_LEGC_01,COD_LEGC_01_ZON,ANO_LEGC_01_ZON,IND_ADCA_CRGA,SGL_ZONA_02_ZON,COD_PRMR_02_ZON,SGL_LNDR_02_ZON,COD_TIP_LEGC_02,COD_LEGC_02_ZON,ANO_LEGC_02_ZON,SGL_ZONA_03_ZON,COD_PRMR_03_ZON,SGL_LNDR_03_ZON,COD_TIP_LEGC_03,COD_LEGC_03_ZON,ANO_LEGC_03_ZON,SGL_ZONA_04_ZON,COD_PRMR_04_ZON,SGL_LNDR_04_ZON,COD_TIP_LEGC_04,COD_LEGC_04_ZON,ANO_LEGC_04_ZON,SGL_ZONA_05_ZON,COD_PRMR_05_ZON,SGL_LNDR_05_ZON,COD_TIP_LEGC_05,COD_LEGC_05_ZON,ANO_LEGC_05_ZON,SGL_ZONA_06_ZON,COD_PRMR_06_ZON,SGL_LNDR_06_ZON,COD_TIP_LEGC_06,COD_LEGC_06_ZON,ANO_LEGC_06_ZON,COD_AREA_CONST,COD_AREA_LT,COD_END_LOG,COD_NUM_PORT,COD_SIT,VALOR_MET_CODLOG,VALOR_MET_MED_ZON,NUM_PAV,SGL_ZON_URB_RUR,ANO_CONST,IND_EXCL_OBS,TXT_OBS_01_EDIC,TXT_OBS_02_EDIC,NOME_CID_EDIC,NOME_EST_EDIC,NOME_PAIS_EDIC,REG_LIM_ADM,COD_QUAD,COD_ANO,COND,Lat_Y_,Long_X_
"RUA CASTANHEIRA-DA-INDIA , 1, SAO PAULO, SAO PAULO - BRASIL","135413103969000001","135","413","103969","00","0001",GU,LAJ,"2",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","160","106",RUA CASTANHEIRA-DA-INDIA,"1","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2022","0","-23,529317","-46,4003967"
"TRAVESSA AIACA , 12, SAO PAULO, SAO PAULO - BRASIL","135411488437000022","135","411","488437","00","0022",GU,LAJ,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","95","150",TRAVESSA AIACA,"12","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2022","0","-23,5273224","-46,4010348"
"TRAVESSA AIACA , 8, SAO PAULO, SAO PAULO - BRASIL","135411488437000018","135","411","488437","00","0018",GU,LAJ,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","120","148",TRAVESSA AIACA,"8","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2022","0","-23,5274193","-46,4009115"
"RUA GORANATIMBO , 25, SAO PAULO, SAO PAULO - BRASIL","135416488453000014","135","416","488453","00","0014",GU,LAJ,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","170","125",RUA GORANATIMBO,"25","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2022","0","-23,5290896","-46,3992306"
"TRAVESSA AGROGANO , 27, SAO PAULO, SAO PAULO - BRASIL","135409488518000027","135","409","488518","00","0027",GU,LAJ,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","60","119",TRAVESSA AGROGANO,"27","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2022","0","-23,5306375","-46,3972798"
"TRAVESSA AGROGANO , 40, SAO PAULO, SAO PAULO - BRASIL","135410488518000007","135","410","488518","00","0007",GU,LAJ,"3",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","160","183",TRAVESSA AGROGANO,"40","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2022","0","-23,5315126","-46,3978959"
"RUA GORANATIMBO , 5, SAO PAULO, SAO PAULO - BRASIL","135416488453000004","135","416","488453","00","0004",GU,LAJ,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","190","117",RUA GORANATIMBO,"5","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2022","0","-23,529501","-46,3997183"
"TRAVESSA MANTO-DE-CRISTO, 15, SAO PAULO, SAO PAULO - BRASIL","135413488402000009","135","413","488402","00","0009",GU,LAJ,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","200","131",TRAVESSA MANTO-DE-CRISTO,"15","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2022","0","-23,528356","-46,4003749"
"RUA TINGUI-DA-PRAIA, 15, SAO PAULO, SAO PAULO - BRASIL","135416488461000024","135","416","488461","00","0024",GU,LAJ,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","60","114",RUA TINGUI-DA-PRAIA,"15","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2022","0","-23,5294707","-46,3994182"
"RUA MINA-AIACA , 5, SAO PAULO, SAO PAULO - BRASIL","135411514942000004","135","411","514942","00","0004",GU,LAJ,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","220","179",RUA MINA-AIACA,"5","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2022","0","-23,5276965","-46,4008532"
"RUA TINGUI-DA-PRAIA, 7, SAO PAULO, SAO PAULO - BRASIL","135416488461000028","135","416","488461","00","0028",GU,LAJ,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","180","120",RUA TINGUI-DA-PRAIA,"7","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2022","0","-23,5296512","-46,3994983"
"TRAVESSA MANTO-DE-CRISTO, 1, SAO PAULO, SAO PAULO - BRASIL","135413488402000002","135","413","488402","00","0002",GU,LAJ,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","90","130",TRAVESSA MANTO-DE-CRISTO,"1","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2022","0","-23,5286208","-46,4008005"
"TRAVESSA ANEMONA-DO-MAR, 29, SAO PAULO, SAO PAULO - BRASIL","135411396818000008","135","411","396818","00","0008",GU,LAJ,"2",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","160","111",TRAVESSA ANEMONA-DO-MAR,"29","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2022","0","-23,528978","-46,4018276"
"TRAVESSA ANGELIM-BRANCO, 24, SAO PAULO, SAO PAULO - BRASIL","135409488500000014","135","409","488500","00","0014",GU,LAJ,"3",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","230","280",TRAVESSA ANGELIM-BRANCO,"24","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2022","0","-23,5299862","-46,3970076"
"RUA MINA-AIACA , 7, SAO PAULO, SAO PAULO - BRASIL","135411514942000003","135","411","514942","00","0003",GU,LAJ,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","110","151",RUA MINA-AIACA,"7","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2022","0","-23,5276855","-46,4009283"
"TRAVESSA ANEMONA-DO-MAR, 26, SAO PAULO, SAO PAULO - BRASIL","135412396818000012","135","412","396818","00","0012",GU,LAJ,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","180","97",TRAVESSA ANEMONA-DO-MAR,"26","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2022","0","-23,5278678","-46,4004124"
"TRAVESSA AIACA , 26, SAO PAULO, SAO PAULO - BRASIL","135411488437000017","135","411","488437","00","0017",GU,LAJ,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","250","163",TRAVESSA AIACA,"26","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2022","0","-23,4653416","-46,6498185"
"RUA GORANATIMBO, 27, SAO PAULO, SAO PAULO - BRASIL","135416488453000015","135","416","488453","00","0015",GU,LAJ,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","100","113",RUA GORANATIMBO,"27","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2022","0","-23,5291213","-46,3992681"
"RUA LIRIO-VERMELHO, 16, SAO PAULO, SAO PAULO - BRASIL","135413488410000022","135","413","488410","00","0022",GU,LAJ,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","200","120",RUA LIRIO-VERMELHO,"16","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2022","0","-23,5285721","-46,4002329"
"RUA LIRIO-VERMELHO, 3, SAO PAULO, SAO PAULO - BRASIL","135414488410000003","135","414","488410","00","0003",GU,LAJ,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","180","119",RUA LIRIO-VERMELHO,"3","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2022","0","-23,5289305","-46,4003186"
"TRAVESSA MANTO-DE-CRISTO, 7, SAO PAULO, SAO PAULO - BRASIL","135413488402000005","135","413","488402","00","0005",GU,LAJ,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","170","117",TRAVESSA MANTO-DE-CRISTO,"7","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2022","0","-23,5285187","-46,4005799"
"TRAVESSA AIACA , 13, SAO PAULO, SAO PAULO - BRASIL","135411488437000026","135","411","488437","00","0026",GU,LAJ,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","140","115",TRAVESSA AIACA,"13","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2022","0","-23,527526","-46,4010033"
"TRAVESSA ANEMONA-DO-MAR, 20, SAO PAULO, SAO PAULO - BRASIL","135412396818000009","135","412","396818","00","0009",GU,LAJ,"3",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","250","314",TRAVESSA ANEMONA-DO-MAR,"20","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2022","0","-23,5280615","-46,4005156"
"RUA JASMIM-DA-ITALIA, 31, SAO PAULO, SAO PAULO - BRASIL","135413120073000016","135","413","120073","00","0016",GU,LAJ,"2",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","90","118",RUA JASMIM-DA-ITALIA,"31","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2022","0","-23,528256","-46,4000179"
"RUA GORANATIMBO, 9, SAO PAULO, SAO PAULO - BRASIL","135416488453000006","135","416","488453","00","0006",GU,LAJ,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","90","116",RUA GORANATIMBO,"9","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2022","0","-23,5294694","-46,3996808"
"RUA LIRIO-VERMELHO, 1, SAO PAULO, SAO PAULO - BRASIL","135414488410000002","135","414","488410","00","0002",GU,LAJ,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","140","129",RUA LIRIO-VERMELHO,"1","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2022","0","-23,5289199","-46,400426"
"RUA GORANATIMBO, 11, SAO PAULO, SAO PAULO - BRASIL","135416488453000007","135","416","488453","00","0007",GU,LAJ,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","200","121",RUA GORANATIMBO,"11","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2022","0","-23,5293638","-46,3996518"
"RUA TINGUI-DA-PRAIA, 12, SAO PAULO, SAO PAULO - BRASIL","135417488461000007","135","417","488461","00","0007",GU,LAJ,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","160","124",RUA TINGUI-DA-PRAIA,"12","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2022","0","-23,5296371","-46,3992755"
"RUA IPADU-MIRIM, 18, SAO PAULO, SAO PAULO - BRASIL","135414488399000020","135","414","488399","00","0020",GU,LAJ,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","190","127",RUA IPADU-MIRIM,"18","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2022","0","-23,5288414","-46,3998552"
"RUA TINGUI-DA-PRAIA, 10, SAO PAULO, SAO PAULO - BRASIL","135417488461000006","135","417","488461","00","0006",GU,LAJ,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","50","115",RUA TINGUI-DA-PRAIA,"10","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2022","0","-23,529747","-46,3993056"
"RUA IPADU-MIRIM, 11, SAO PAULO, SAO PAULO - BRASIL","135415488399000009","135","415","488399","00","0009",GU,LAJ,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","140","121",RUA IPADU-MIRIM,"11","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2022","0","-23,5290728","-46,3999372"
"RUA TINGUI-DA-PRAIA, 23, SAO PAULO, SAO PAULO - BRASIL","135416488461000020","135","416","488461","00","0020",GU,LAJ,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","80","119",RUA TINGUI-DA-PRAIA,"23","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2022","0","-23,5293929","-46,3991504"
"RUA CAABAPOXI, 1, SAO PAULO, SAO PAULO - BRASIL","135417488470000030","135","417","488470","00","0030",GU,LAJ,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","100","126",RUA CAABAPOXI,"1","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2022","0","-23,5300759","-46,3993498"
"RUA TINGUI-DA-PRAIA, 13, SAO PAULO, SAO PAULO - BRASIL","135416488461000025","135","416","488461","00","0025",GU,LAJ,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","80","120",RUA TINGUI-DA-PRAIA,"13","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2022","0","-23,5295023","-46,3994557"
"TRAVESSA AGROGANO, 29, SAO PAULO, SAO PAULO - BRASIL","135409488518000026","135","409","488518","00","0026",GU,LAJ,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","90","103",TRAVESSA AGROGANO,"29","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2022","0","-23,5305873","-46,3972423"
"RUA GORANATIMBO, 20, SAO PAULO, SAO PAULO - BRASIL","135415488453000022","135","415","488453","00","0022",GU,LAJ,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","100","120",RUA GORANATIMBO,"20","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2022","0","-23,5291035","-46,3996433"
"TRAVESSA AGROGANO, 41, SAO PAULO, SAO PAULO - BRASIL","135409488518000020","135","409","488518","00","0020",GU,LAJ,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","210","120",TRAVESSA AGROGANO,"41","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2022","0","-23,530357","-46,3969662"
"TRAVESSA MANTO-DE-CRISTO, 13, SAO PAULO, SAO PAULO - BRASIL","135413488402000008","135","413","488402","00","0008",GU,LAJ,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","200","121",TRAVESSA MANTO-DE-CRISTO,"13","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2022","0","-23,5283436","-46,4005329"
"RUA LIRIO-VERMELHO, 25, SAO PAULO, SAO PAULO - BRASIL","135414488410000014","135","414","488410","00","0014",GU,LAJ,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","190","118",RUA LIRIO-VERMELHO,"25","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2022","0","-23,5284686","-46,3999283"
"RUA CAABAPOXI, 25, SAO PAULO, SAO PAULO - BRASIL","135417488470000018","135","417","488470","00","0018",GU,LAJ,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","190","125",RUA CAABAPOXI,"25","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2022","0","-23,529696","-46,3987786"
"RUA CASTANHEIRA-DA-INDIA, 232, SAO PAULO, SAO PAULO - BRASIL","135417103969000031","135","417","103969","00","0031",GU,LAJ,"2",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","120","144",RUA CASTANHEIRA-DA-INDIA,"232","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2022","0","-23,5299252","-46,3996663"
"RUA IPADU-MIRIM, 13, SAO PAULO, SAO PAULO - BRASIL","135415488399000011","135","415","488399","00","0011",GU,LAJ,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","110","128",RUA IPADU-MIRIM,"13","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2022","0","-23,5289194","-46,3997924"
"TRAVESSA AGROGANO, 37, SAO PAULO, SAO PAULO - BRASIL","135409488518000022","135","409","488518","00","0022",GU,LAJ,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","200","125",TRAVESSA AGROGANO,"37","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2022","0","-23,5304573","-46,3970281"
"RUA JASMIM-DA-ITALIA, 2, SAO PAULO, SAO PAULO - BRASIL","135410120073000001","135","410","120073","00","0001",GU,LAJ,"2",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","130","197",RUA JASMIM-DA-ITALIA,"2","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2022","0","-23,5301758","-46,3977819"
"RUA TINGUI-DA-PRAIA, 8, SAO PAULO, SAO PAULO - BRASIL","135417488461000005","135","417","488461","00","0005",GU,LAJ,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","80","131",RUA TINGUI-DA-PRAIA,"8","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2022","0","-23,5297481","-46,3993619"
"RUA JASMIM-DA-ITALIA, 29, SAO PAULO, SAO PAULO - BRASIL","135414120073000015","135","414","120073","00","0015",GU,LAJ,"2",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","210","137",RUA JASMIM-DA-ITALIA,"29","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2022","0","-23,5285027","-46,3997971"
"TRAVESSA AGROGANO, 36, SAO PAULO, SAO PAULO - BRASIL","135410488518000005","135","410","488518","00","0005",GU,LAJ,"3",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","170","190",TRAVESSA AGROGANO,"36","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2022","0","-23,5306194","-46,3970276"
"TRAVESSA AGROGANO, 42, SAO PAULO, SAO PAULO - BRASIL","135410488518000008","135","410","488518","00","0008",GU,LAJ,"3",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","120","130",TRAVESSA AGROGANO,"42","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2022","0","-23,5305001","-46,3969368"
"RUA TINGUI-DA-PRAIA, 3, SAO PAULO, SAO PAULO - BRASIL","135416488461000030","135","416","488461","00","0030",GU,LAJ,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","240","117",RUA TINGUI-DA-PRAIA,"3","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2022","0","-23,5297517","-46,3995709"
"RUA TINGUI-DA-PRAIA, 2, SAO PAULO, SAO PAULO - BRASIL","135417488461000002","135","417","488461","00","0002",GU,LAJ,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","230","156",RUA TINGUI-DA-PRAIA,"2","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2022","0","-23,5298621","-46,3995026"
