GEOCODE,ID,COD_SET_ZON,COD_QDR_ZON,COD_LOG_ZON,COD_CNDM_ZON,COD_LOTE_ZON,SGL_SUBP_EDIC,SGL_DSTR_EDIC,COD_TSTD_ZON,IND_VRFC_EDIC,IND_EXCL_INCL_CRGA,SGL_ZONA_01_ZON,COD_PRMR_01_ZON,SGL_LNDR_01_ZON,COD_TIP_LEGC_01,COD_LEGC_01_ZON,ANO_LEGC_01_ZON,IND_ADCA_CRGA,SGL_ZONA_02_ZON,COD_PRMR_02_ZON,SGL_LNDR_02_ZON,COD_TIP_LEGC_02,COD_LEGC_02_ZON,ANO_LEGC_02_ZON,SGL_ZONA_03_ZON,COD_PRMR_03_ZON,SGL_LNDR_03_ZON,COD_TIP_LEGC_03,COD_LEGC_03_ZON,ANO_LEGC_03_ZON,SGL_ZONA_04_ZON,COD_PRMR_04_ZON,SGL_LNDR_04_ZON,COD_TIP_LEGC_04,COD_LEGC_04_ZON,ANO_LEGC_04_ZON,SGL_ZONA_05_ZON,COD_PRMR_05_ZON,SGL_LNDR_05_ZON,COD_TIP_LEGC_05,COD_LEGC_05_ZON,ANO_LEGC_05_ZON,SGL_ZONA_06_ZON,COD_PRMR_06_ZON,SGL_LNDR_06_ZON,COD_TIP_LEGC_06,COD_LEGC_06_ZON,ANO_LEGC_06_ZON,COD_AREA_CONST,COD_AREA_LT,COD_END_LOG,COD_NUM_PORT,COD_SIT,VALOR_MET_CODLOG,VALOR_MET_MED_ZON,NUM_PAV,SGL_ZON_URB_RUR,ANO_CONST,IND_EXCL_OBS,TXT_OBS_01_EDIC,TXT_OBS_02_EDIC,NOME_CID_EDIC,NOME_EST_EDIC,NOME_PAIS_EDIC,REG_LIM_ADM,QUADRIMESTRE,COD_ANO,COD_COND,Lat_Y_,Long_X_
"RUA CATUMBI, 587,
SAO PAULO, SAO PAULO - BRASIL","026016046329000181","026","016","046329","00","0181",MO,BEL,"1",S,S,ZM,"0",,,"0","0",S,QA,"1",,,"0","0",MA,"9",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","900","705",RUA CATUMBI,"587","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,PRIMEIRO QUADRIMESTRE,"2022","0","-23,5332532","-46,6011806"
"RUA SEIS DE NOVEMBRO, 1,
SAO PAULO, SAO PAULO - BRASIL","190128515213000058","190","128","515213","00","0058",PJ,JAR,"3",S,S,"99","0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","90","59",RUA SEIS DE NOVEMBRO,"1","1","0","0",,U,,S,Lote nao localizado por falta de croqui atualizado para zona de uso.,LOTE COM NUMERO APROXIMADO.,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2022","0","-23,4385504","-46,71065"
"VIA DE PEDESTRE NOVA BEIJA-FLOR, 35,
SAO PAULO, SAO PAULO - BRASIL","190119515329000043","190","119","515329","00","0043",PJ,JAR,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","80","40",VIA DE PEDESTRE NOVA BEIJA-FLOR,"35","1","0","0",,U,,S,LOTE COM NUMERO APROXIMADO.,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2022","0","-23,614639","-46,4332254"
"RUA RECANTO ALFA, 3,
SAO PAULO, SAO PAULO - BRASIL","190117515248000002","190","117","515248","00","0002",PJ,JAR,"3",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","90","52",RUA RECANTO ALFA,"3","1","0","0",,U,,S,LOTE COM ENDERECO APROXIMADO.,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2022","0","-23,4392095","-46,7119153"
"VIA DE PEDESTRE NOVA BEIJA-FLOR, 35,
SAO PAULO, SAO PAULO - BRASIL","190119515329000044","190","119","515329","00","0044",PJ,JAR,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","72","40",VIA DE PEDESTRE NOVA BEIJA-FLOR,"35","1","0","0",,U,,S,LOTE COM NUMERO APROXIMADO.,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2022","0","-23,614639","-46,4332254"
"VIA DE CIRCULACAO DE PEDESTRE DOIS, 40,
SAO PAULO, SAO PAULO - BRASIL","190131515280000013","190","131","515280","00","0013",PJ,JAR,"1",S,S,"99","0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","75","45",VIA DE CIRCULACAO DE PEDESTRE DOIS,"40","1","0","0",,U,,S,Lote nao localizado por falta de croqui atualizado para zona de uso.,LOTE COM NUMERO APROXIMADO.,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2022","0","-23,710639","-46,4143222"
"RUA NOVA CANAA, 1,
SAO PAULO, SAO PAULO - BRASIL","190123515256000010","190","123","515256","00","0010",PJ,JAR,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","55","34",RUA NOVA CANAA,"1","1","0","0",,U,,S,LOTE COM ENDERECO APROXIMADO.,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2022","0","-23,5133885","-46,4289207"
"TRAVESSA MARIA ALVES RODRIGUES, 15,
SAO PAULO, SAO PAULO - BRASIL","190128515302000005","190","128","515302","00","0005",PJ,JAR,"1",S,S,"99","0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","75","41",TRAVESSA MARIA ALVES RODRIGUES,"15","1","0","0",,U,,S,Lote nao localizado por falta de croqui atualizado para zona de uso.,LOTE COM NUMERO APROXIMADO.,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2022","0","-23,5557714","-46,6395571"
"RUA ESTRELA DOURADA, 3,
SAO PAULO, SAO PAULO - BRASIL","190115515230000031","190","115","515230","00","0031",PJ,JAR,"3",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","75","65",RUA ESTRELA DOURADA,"3","1","0","0",,U,,S,LOTE COM NUMERO APROXIMADO.,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2022","0","-23,4381344","-46,7116167"
"RUA SEIS DE NOVEMBRO, 1,
SAO PAULO, SAO PAULO - BRASIL","190122515213000019","190","122","515213","00","0019",PJ,JAR,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","75","46",RUA SEIS DE NOVEMBRO,"1","1","0","0",,U,,S,LOTE COM NUMERO APROXIMADO.,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2022","0","-23,4385504","-46,71065"
"RUA ESTRELA DOURADA, 3,
SAO PAULO, SAO PAULO - BRASIL","190118515230000022","190","118","515230","00","0022",PJ,JAR,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","80","45",RUA ESTRELA DOURADA,"3","1","0","0",,U,,S,LOTE COM NUMERO APROXIMADO.,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2022","0","-23,4381344","-46,7116167"
"RUA ESTRELA DOURADA, 3,
SAO PAULO, SAO PAULO - BRASIL","190116515230000013","190","116","515230","00","0013",PJ,JAR,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","75","46",RUA ESTRELA DOURADA,"3","1","0","0",,U,,S,LOTE COM NUMERO APROXIMADO.,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2022","0","-23,4381344","-46,7116167"
"RUA ESTRELA DOURADA, 3,
SAO PAULO, SAO PAULO - BRASIL","190115515230000013","190","115","515230","00","0013",PJ,JAR,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","90","62",RUA ESTRELA DOURADA,"3","1","0","0",,U,,S,LOTE COM NUMERO APROXIMADO.,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2022","0","-23,4381344","-46,7116167"
"RUA ESTRELA DOURADA, 3,
SAO PAULO, SAO PAULO - BRASIL","190119515230000011","190","119","515230","00","0011",PJ,JAR,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","110","63",RUA ESTRELA DOURADA,"3","1","0","0",,U,,S,LOTE COM NUMERO APROXIMADO.,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2022","0","-23,4381344","-46,7116167"
"VIA DE CIRCULACAO DE PEDESTRE DOZE, 3,
SAO PAULO, SAO PAULO - BRASIL","190115515388000046","190","115","515388","00","0046",PJ,JAR,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","75","69",VIA DE CIRCULACAO DE PEDESTRE DOZE,"3","1","0","0",,U,,S,LOTE COM ENDERECO APROXIMADO.,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2022","0","-23,7088893","-46,6214754"
"RUA ZAMBEZE, 254,
SAO PAULO, SAO PAULO - BRASIL","055363200417000071","055","363","200417","00","0071",AR,CAR,"2",S,S,ZM,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","78","153",RUA ZAMBEZE,"254","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,PRIMEIRO QUADRIMESTRE,"2022","0","-23,5467945","-46,5358943"
"RUA CARNOT, 583,
SAO PAULO, SAO PAULO - BRASIL","018074044822000063","018","074","044822","00","0063",MO,PRI,"1",S,S,ZEIS-3,"0",,,"0","0",S,QA,"1",,,"0","0",MA,"9",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","2410","480",RUA CARNOT,"583","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,PRIMEIRO QUADRIMESTRE,"2022","0","-23,5296801","-46,6219284"
"RUA ESTRELA DOURADA, 3,
SAO PAULO, SAO PAULO - BRASIL","190115515230000030","190","115","515230","00","0030",PJ,JAR,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","75","58",RUA ESTRELA DOURADA,"3","1","0","0",,U,,S,LOTE COM NUMERO APROXIMADO.,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2022","0","-23,4381344","-46,7116167"
"RUA MARIA HILDA PRUDENTE TEIXEIRA, 6,
SAO PAULO, SAO PAULO - BRASIL","190130515205000013","190","130","515205","00","0013",PJ,JAR,"3",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","90","43",RUA MARIA HILDA PRUDENTE TEIXEIRA,"6","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2022","0","-23,4384133","-46,7102964"
"RUA ESTRELA DOURADA, 3,
SAO PAULO, SAO PAULO - BRASIL","190115515230000028","190","115","515230","00","0028",PJ,JAR,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","70","61",RUA ESTRELA DOURADA,"3","1","0","0",,U,,S,LOTE COM NUMERO APROXIMADO.,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2022","0","-23,4381344","-46,7116167"
"RUA MARIA HILDA PRUDENTE TEIXEIRA, 65,
SAO PAULO, SAO PAULO - BRASIL","190114515205000012","190","114","515205","00","0012",PJ,JAR,"1",S,S,"99","0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","100","40",RUA MARIA HILDA PRUDENTE TEIXEIRA,"65","1","0","0",,U,,S,Lote nao localizado por falta de croqui atualizado para zona de uso.,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2022","0","-23,4380374","-46,7115221"
"TRAVESSA MARIA ALVES RODRIGUES, 15,
SAO PAULO, SAO PAULO - BRASIL","190128515302000008","190","128","515302","00","0008",PJ,JAR,"1",S,S,"99","0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","75","41",TRAVESSA MARIA ALVES RODRIGUES,"15","1","0","0",,U,,S,Lote nao localizado por falta de croqui atualizado para zona de uso.,LOTE COM NUMERO APROXIMADO.,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2022","0","-23,5557714","-46,6395571"
"RUA SEIS DE NOVEMBRO, 1,
SAO PAULO, SAO PAULO - BRASIL","190127515213000016","190","127","515213","00","0016",PJ,JAR,"2",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","75","45",RUA SEIS DE NOVEMBRO,"1","1","0","0",,U,,S,LOTE COM NUMERO APROXIMADO.,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2022","0","-23,4385504","-46,71065"
"RUA ESTRELA DOURADA, 3,
SAO PAULO, SAO PAULO - BRASIL","190115515230000017","190","115","515230","00","0017",PJ,JAR,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","90","58",RUA ESTRELA DOURADA,"3","1","0","0",,U,,S,LOTE COM NUMERO APROXIMADO.,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2022","0","-23,4381344","-46,7116167"
"RUA MARECHAL MALET, 476,
SAO PAULO, SAO PAULO - BRASIL","044102125431000102","044","102","125431","00","0102",VP,VPR,"1",S,S,ZM,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","117","102",RUA MARECHAL MALET,"476","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,PRIMEIRO QUADRIMESTRE,"2022","0","-23,588201","-46,577221"
